student_id,first_name,last_name,grade_level,school_id,gender,is_ell,has_iep,is_frl,student_name,grade_label,has_support_need
STU01412,Jamie,Young,0,S004,F,False,False,True,Jamie Young,K,True
STU01413,Jamie,Smith,5,S004,M,False,True,True,Jamie Smith,5,True
STU01414,Kai,Garcia,2,S004,M,False,False,True,Kai Garcia,2,True
STU01415,Micah,Thomas,2,S004,M,False,False,True,Micah Thomas,2,True
STU01416,Noa,Patel,1,S004,F,False,False,False,Noa Patel,1,False
STU01417,Emery,Hill,4,S004,M,False,False,True,Emery Hill,4,True
STU01418,Micah,Anderson,1,S004,M,False,False,True,Micah Anderson,1,True
STU01419,Quinn,Hill,0,S004,M,False,False,True,Quinn Hill,K,True
STU01420,Jamie,Thomas,1,S004,M,False,False,True,Jamie Thomas,1,True
STU01421,Riley,Walker,4,S004,M,False,False,True,Riley Walker,4,True
STU01422,Avery,Wilson,3,S004,M,False,False,False,Avery Wilson,3,False
STU01423,Reese,Young,3,S004,F,False,False,False,Reese Young,3,False
STU01424,Rowan,Smith,1,S004,M,False,False,False,Rowan Smith,1,False
STU01425,Jordan,Davis,2,S004,M,False,False,False,Jordan Davis,2,False
STU01426,Skyler,Khan,4,S004,F,False,False,True,Skyler Khan,4,True
STU01427,Reese,Thomas,2,S004,F,False,False,True,Reese Thomas,2,True
STU01428,Avery,Khan,0,S004,M,False,False,True,Avery Khan,K,True
STU01429,Quinn,Rivera,0,S004,F,False,False,False,Quinn Rivera,K,False
STU01430,Kai,Anderson,4,S004,F,True,False,False,Kai Anderson,4,True
STU01431,Sage,Lopez,4,S004,F,False,False,True,Sage Lopez,4,True
STU01432,Parker,Nguyen,0,S004,F,True,False,True,Parker Nguyen,K,True
STU01433,Finley,Nguyen,0,S004,M,False,False,True,Finley Nguyen,K,True
STU01434,Riley,Lopez,4,S004,M,True,False,True,Riley Lopez,4,True
STU01435,Morgan,Kim,2,S004,M,False,False,True,Morgan Kim,2,True
STU01436,Harper,Smith,4,S004,F,False,False,True,Harper Smith,4,True
STU01437,Parker,Walker,4,S004,F,False,False,False,Parker Walker,4,False
STU01438,Emery,Hill,1,S004,F,False,False,True,Emery Hill,1,True
STU01439,Devon,Young,0,S004,F,False,False,False,Devon Young,K,False
STU01440,Kai,Hill,5,S004,M,True,False,True,Kai Hill,5,True
STU01441,Harper,Thomas,3,S004,M,False,False,True,Harper Thomas,3,True
STU01442,Quinn,Johnson,2,S004,F,True,False,True,Quinn Johnson,2,True
STU01443,Reese,Rivera,0,S004,F,False,False,True,Reese Rivera,K,True
STU01444,Kai,Patel,0,S004,F,False,False,True,Kai Patel,K,True
STU01445,Harper,Patel,0,S004,M,False,False,True,Harper Patel,K,True
STU01446,Micah,Kim,3,S004,M,False,False,False,Micah Kim,3,False
STU01447,Jordan,Anderson,0,S004,M,False,False,True,Jordan Anderson,K,True
STU01448,Skyler,Young,5,S004,F,False,False,False,Skyler Young,5,False
STU01449,Casey,Smith,2,S004,M,False,True,True,Casey Smith,2,True
STU01450,Devon,Anderson,4,S004,F,False,True,False,Devon Anderson,4,True
STU01451,Micah,Chen,4,S004,M,False,False,True,Micah Chen,4,True
STU01452,Riley,Walker,5,S004,M,False,False,True,Riley Walker,5,True
STU01453,Noa,Thomas,4,S004,M,False,False,False,Noa Thomas,4,False
STU01454,Quinn,Garcia,5,S004,M,True,False,True,Quinn Garcia,5,True
STU01455,Sage,Johnson,2,S004,M,False,False,True,Sage Johnson,2,True
STU01456,Rowan,Nguyen,1,S004,M,False,False,False,Rowan Nguyen,1,False
STU01457,Logan,Smith,2,S004,M,False,False,True,Logan Smith,2,True
STU01458,Morgan,Nguyen,3,S004,F,False,False,True,Morgan Nguyen,3,True
STU01459,Finley,Thomas,3,S004,F,False,False,True,Finley Thomas,3,True
STU01460,Kai,Martinez,1,S004,F,False,False,False,Kai Martinez,1,False
STU01461,Reese,Thomas,0,S004,M,False,True,False,Reese Thomas,K,True
STU01462,Kai,Davis,2,S004,M,True,False,True,Kai Davis,2,True
STU01463,Rowan,Wilson,0,S004,F,False,False,False,Rowan Wilson,K,False
STU01464,Morgan,Hill,5,S004,M,False,False,False,Morgan Hill,5,False
STU01465,Noa,Rivera,5,S004,M,False,False,True,Noa Rivera,5,True
STU01466,Micah,Khan,4,S004,M,False,False,False,Micah Khan,4,False
STU01467,Kai,Davis,3,S004,F,True,False,True,Kai Davis,3,True
STU01468,Quinn,Hill,5,S004,F,False,False,True,Quinn Hill,5,True
STU01469,Parker,Garcia,4,S004,F,False,False,False,Parker Garcia,4,False
STU01470,Finley,Patel,2,S004,M,True,False,True,Finley Patel,2,True
STU01471,Logan,Walker,3,S004,F,False,True,True,Logan Walker,3,True
STU01472,Jamie,Garcia,5,S004,F,False,True,False,Jamie Garcia,5,True
STU01473,Jordan,Chen,2,S004,F,False,False,True,Jordan Chen,2,True
STU01474,Sage,Khan,3,S004,M,False,True,True,Sage Khan,3,True
STU01475,Logan,Johnson,5,S004,M,False,False,False,Logan Johnson,5,False
STU01476,Casey,Khan,3,S004,F,False,False,True,Casey Khan,3,True
STU01477,Devon,Lopez,1,S004,F,False,False,True,Devon Lopez,1,True
STU01478,Noa,Young,4,S004,F,False,False,False,Noa Young,4,False
STU01479,Rowan,Young,5,S004,M,False,False,True,Rowan Young,5,True
STU01480,Jordan,Davis,3,S004,M,True,False,True,Jordan Davis,3,True
STU01481,Quinn,Kim,0,S004,F,False,False,False,Quinn Kim,K,False
STU01482,Noa,Kim,1,S004,F,False,True,True,Noa Kim,1,True
STU01483,Emery,Thomas,1,S004,M,False,False,False,Emery Thomas,1,False
STU01484,Finley,Patel,3,S004,F,False,False,False,Finley Patel,3,False
STU01485,Morgan,Lopez,1,S004,F,False,False,False,Morgan Lopez,1,False
STU01486,Micah,Patel,1,S004,F,False,False,False,Micah Patel,1,False
STU01487,Emery,Johnson,1,S004,M,False,False,False,Emery Johnson,1,False
STU01488,Quinn,Brown,0,S004,F,False,False,True,Quinn Brown,K,True
STU01489,Devon,Smith,3,S004,F,False,False,False,Devon Smith,3,False
STU01490,Casey,Thomas,5,S004,M,True,False,False,Casey Thomas,5,True
STU01491,Emery,Khan,0,S004,F,False,False,True,Emery Khan,K,True
STU01492,Casey,Hill,3,S004,F,False,False,True,Casey Hill,3,True
STU01493,Devon,Thomas,4,S004,M,False,False,False,Devon Thomas,4,False
STU01494,Kai,Thomas,2,S004,M,False,True,False,Kai Thomas,2,True
STU01495,Reese,Smith,0,S004,M,False,False,True,Reese Smith,K,True
STU01496,Riley,Young,2,S004,F,True,False,True,Riley Young,2,True
STU01497,Noa,Davis,0,S004,F,False,False,False,Noa Davis,K,False
STU01498,Noa,Walker,3,S004,F,False,False,False,Noa Walker,3,False
STU01499,Devon,Walker,4,S004,M,False,False,False,Devon Walker,4,False
STU01500,Devon,Johnson,0,S004,F,True,False,True,Devon Johnson,K,True
STU01501,Devon,Smith,3,S004,M,False,False,True,Devon Smith,3,True
STU01502,Emery,Rivera,0,S004,F,False,False,True,Emery Rivera,K,True
STU01503,Jordan,Rivera,0,S004,M,False,False,False,Jordan Rivera,K,False
STU01504,Parker,Johnson,4,S004,M,False,False,True,Parker Johnson,4,True
STU01505,Parker,Khan,1,S004,F,False,False,False,Parker Khan,1,False
STU01506,Kai,Young,4,S004,F,False,False,True,Kai Young,4,True
STU01507,Emery,Wilson,0,S004,F,False,False,True,Emery Wilson,K,True
STU01508,Jamie,Patel,0,S004,M,False,False,True,Jamie Patel,K,True
STU01509,Harper,Rivera,2,S004,M,False,True,True,Harper Rivera,2,True
STU01510,Parker,Khan,2,S004,F,False,False,False,Parker Khan,2,False
STU01511,Riley,Martinez,4,S004,M,False,False,False,Riley Martinez,4,False
STU01512,Quinn,Lopez,4,S004,F,False,False,False,Quinn Lopez,4,False
STU01513,Noa,Garcia,2,S004,F,False,True,False,Noa Garcia,2,True
STU01514,Noa,Garcia,5,S004,M,False,False,False,Noa Garcia,5,False
STU01515,Reese,Thomas,0,S004,F,False,False,True,Reese Thomas,K,True
STU01516,Jamie,Wilson,4,S004,F,False,False,True,Jamie Wilson,4,True
STU01517,Rowan,Davis,0,S004,F,False,False,True,Rowan Davis,K,True
STU01518,Reese,Chen,4,S004,M,False,False,True,Reese Chen,4,True
STU01519,Jordan,Khan,0,S004,M,False,False,False,Jordan Khan,K,False
STU01520,Finley,Rivera,5,S004,M,True,False,True,Finley Rivera,5,True
STU01521,Casey,Khan,4,S004,F,False,False,False,Casey Khan,4,False
STU01522,Micah,Smith,5,S004,M,False,True,True,Micah Smith,5,True
STU01523,Emery,Kim,2,S004,F,False,False,False,Emery Kim,2,False
STU01524,Casey,Chen,1,S004,F,False,False,False,Casey Chen,1,False
STU01525,Riley,Chen,1,S004,F,False,False,False,Riley Chen,1,False
STU01526,Reese,Davis,1,S004,M,False,False,True,Reese Davis,1,True
STU01527,Jamie,Davis,0,S004,M,False,False,False,Jamie Davis,K,False
STU01528,Micah,Rivera,0,S004,M,False,False,False,Micah Rivera,K,False
STU01529,Noa,Hill,4,S004,F,False,False,False,Noa Hill,4,False
STU01530,Parker,Thomas,4,S004,M,False,False,True,Parker Thomas,4,True
STU01531,Logan,Thomas,1,S004,M,False,True,True,Logan Thomas,1,True
STU01532,Avery,Chen,5,S004,M,False,False,False,Avery Chen,5,False
STU01533,Kai,Wilson,3,S004,M,False,True,True,Kai Wilson,3,True
STU01534,Sage,Walker,1,S004,M,False,False,True,Sage Walker,1,True
STU01535,Kai,Davis,2,S004,F,False,False,True,Kai Davis,2,True
STU01536,Sage,Davis,5,S004,M,True,False,False,Sage Davis,5,True
STU01537,Riley,Lopez,1,S004,M,True,False,False,Riley Lopez,1,True
STU01538,Emery,Johnson,4,S004,F,False,False,False,Emery Johnson,4,False
STU01539,Reese,Nguyen,4,S004,M,False,False,False,Reese Nguyen,4,False
STU01540,Reese,Lee,5,S004,F,False,False,True,Reese Lee,5,True
STU01541,Rowan,Patel,1,S004,F,True,False,True,Rowan Patel,1,True
STU01542,Emery,Rivera,4,S004,F,False,False,True,Emery Rivera,4,True
STU01543,Casey,Wilson,4,S004,M,False,False,False,Casey Wilson,4,False
STU01544,Kai,Garcia,4,S004,M,False,False,False,Kai Garcia,4,False
STU01545,Rowan,Nguyen,5,S004,M,False,False,False,Rowan Nguyen,5,False
STU01546,Avery,Wilson,5,S004,F,True,False,True,Avery Wilson,5,True
STU01547,Reese,Davis,5,S004,F,False,False,False,Reese Davis,5,False
STU01548,Emery,Walker,4,S004,F,False,False,False,Emery Walker,4,False
STU01549,Devon,Nguyen,3,S004,M,False,False,True,Devon Nguyen,3,True
STU01550,Sage,Anderson,3,S004,F,False,False,True,Sage Anderson,3,True
STU01551,Logan,Nguyen,0,S004,M,False,False,False,Logan Nguyen,K,False
STU01552,Rowan,Nguyen,4,S004,F,False,False,True,Rowan Nguyen,4,True
STU01553,Riley,Patel,4,S004,F,False,False,True,Riley Patel,4,True
STU01554,Quinn,Lopez,5,S004,M,False,False,False,Quinn Lopez,5,False
STU01555,Reese,Young,5,S004,M,False,False,False,Reese Young,5,False
STU01556,Reese,Khan,4,S004,M,True,False,False,Reese Khan,4,True
STU01557,Quinn,Young,2,S004,F,False,False,True,Quinn Young,2,True
STU01558,Reese,Davis,5,S004,F,False,False,False,Reese Davis,5,False
STU01559,Kai,Brown,1,S004,M,False,False,False,Kai Brown,1,False
STU01560,Morgan,Lee,3,S004,F,False,False,True,Morgan Lee,3,True
STU01561,Reese,Smith,2,S004,M,True,False,True,Reese Smith,2,True
STU01562,Sage,Smith,2,S004,F,False,False,False,Sage Smith,2,False
STU01563,Avery,Brown,3,S004,F,True,False,False,Avery Brown,3,True
STU01564,Logan,Anderson,5,S004,F,False,False,True,Logan Anderson,5,True
STU01565,Quinn,Brown,1,S004,M,False,False,False,Quinn Brown,1,False
STU01566,Harper,Kim,5,S004,F,True,False,False,Harper Kim,5,True
STU01567,Jordan,Anderson,5,S004,M,False,False,True,Jordan Anderson,5,True
STU01568,Micah,Khan,0,S004,M,False,False,False,Micah Khan,K,False
STU01569,Skyler,Chen,4,S004,F,False,False,False,Skyler Chen,4,False
STU01570,Morgan,Lee,0,S004,M,True,False,True,Morgan Lee,K,True
STU01571,Sage,Anderson,0,S004,F,False,True,True,Sage Anderson,K,True
STU01572,Emery,Hill,1,S004,F,False,False,True,Emery Hill,1,True
STU01573,Harper,Smith,3,S004,F,False,False,False,Harper Smith,3,False
STU01574,Micah,Hill,1,S004,F,False,False,True,Micah Hill,1,True
STU01575,Sage,Nguyen,3,S004,F,False,False,False,Sage Nguyen,3,False
STU01576,Skyler,Young,3,S004,F,False,False,False,Skyler Young,3,False
STU01577,Reese,Patel,1,S004,F,False,False,True,Reese Patel,1,True
STU01578,Devon,Smith,5,S004,M,False,False,False,Devon Smith,5,False
STU01579,Harper,Johnson,4,S004,M,False,False,True,Harper Johnson,4,True
STU01580,Jamie,Smith,0,S004,M,False,True,False,Jamie Smith,K,True
STU01581,Emery,Wilson,4,S004,F,True,False,True,Emery Wilson,4,True
STU01582,Morgan,Smith,1,S004,F,False,True,True,Morgan Smith,1,True
STU01583,Emery,Martinez,1,S004,F,False,False,True,Emery Martinez,1,True
STU01584,Reese,Nguyen,1,S004,F,False,False,True,Reese Nguyen,1,True
STU01585,Kai,Garcia,2,S004,F,True,False,True,Kai Garcia,2,True
STU01586,Jordan,Lee,4,S004,F,False,False,False,Jordan Lee,4,False
STU01587,Kai,Thomas,1,S004,M,False,False,True,Kai Thomas,1,True
STU01588,Parker,Brown,3,S004,F,False,False,True,Parker Brown,3,True
STU01589,Kai,Garcia,5,S004,M,False,False,False,Kai Garcia,5,False
STU01590,Rowan,Nguyen,1,S004,M,False,False,False,Rowan Nguyen,1,False
STU01591,Rowan,Thomas,4,S004,M,False,False,False,Rowan Thomas,4,False
STU01592,Sage,Davis,4,S004,M,False,False,True,Sage Davis,4,True
STU01593,Quinn,Martinez,1,S004,F,False,False,True,Quinn Martinez,1,True
STU01594,Logan,Kim,0,S004,M,False,False,False,Logan Kim,K,False
STU01595,Parker,Smith,5,S004,F,True,False,False,Parker Smith,5,True
STU01596,Sage,Rivera,3,S004,M,False,False,False,Sage Rivera,3,False
STU01597,Micah,Nguyen,1,S004,M,True,False,True,Micah Nguyen,1,True
STU01598,Sage,Khan,1,S004,F,False,False,True,Sage Khan,1,True
STU01599,Logan,Chen,5,S004,M,False,False,False,Logan Chen,5,False
STU01600,Devon,Wilson,5,S004,F,False,False,True,Devon Wilson,5,True
STU01601,Casey,Hill,0,S004,F,False,False,False,Casey Hill,K,False
STU01602,Kai,Nguyen,1,S004,M,False,False,False,Kai Nguyen,1,False
STU01603,Parker,Lopez,2,S004,M,False,False,False,Parker Lopez,2,False
STU01604,Emery,Rivera,3,S004,M,False,False,True,Emery Rivera,3,True
STU01605,Finley,Rivera,4,S004,M,False,False,False,Finley Rivera,4,False
STU01606,Emery,Johnson,4,S004,M,True,False,True,Emery Johnson,4,True
STU01607,Reese,Chen,3,S004,F,False,False,True,Reese Chen,3,True
STU01608,Reese,Thomas,2,S004,F,True,False,False,Reese Thomas,2,True
STU01609,Kai,Nguyen,1,S004,M,False,False,False,Kai Nguyen,1,False
STU01610,Quinn,Brown,3,S004,F,True,False,False,Quinn Brown,3,True
STU01611,Casey,Kim,3,S004,M,False,False,True,Casey Kim,3,True
STU01612,Kai,Brown,5,S004,M,False,True,True,Kai Brown,5,True
STU01613,Jordan,Chen,2,S004,F,False,False,False,Jordan Chen,2,False
STU01614,Quinn,Nguyen,2,S004,M,True,False,False,Quinn Nguyen,2,True
STU01615,Harper,Anderson,0,S004,M,False,False,False,Harper Anderson,K,False
STU01616,Riley,Nguyen,1,S004,M,True,True,False,Riley Nguyen,1,True
STU01617,Kai,Lee,4,S004,M,False,False,True,Kai Lee,4,True
STU01618,Casey,Brown,0,S004,F,False,False,True,Casey Brown,K,True
STU01619,Casey,Garcia,5,S004,M,False,False,False,Casey Garcia,5,False
STU01620,Jamie,Patel,1,S004,F,False,False,True,Jamie Patel,1,True
STU01621,Devon,Kim,5,S004,M,False,False,True,Devon Kim,5,True
STU01622,Jamie,Lee,3,S004,F,False,False,True,Jamie Lee,3,True
STU01623,Jamie,Kim,3,S004,F,False,False,False,Jamie Kim,3,False
STU01624,Jamie,Hill,0,S004,F,False,False,True,Jamie Hill,K,True
STU01625,Riley,Lee,0,S004,M,False,False,True,Riley Lee,K,True
STU01626,Reese,Davis,5,S004,M,True,True,True,Reese Davis,5,True
STU01627,Kai,Walker,1,S004,M,True,False,True,Kai Walker,1,True
STU01628,Rowan,Johnson,4,S004,F,False,False,False,Rowan Johnson,4,False
STU01629,Sage,Khan,4,S004,M,False,True,False,Sage Khan,4,True
STU01630,Rowan,Patel,2,S004,F,False,False,True,Rowan Patel,2,True
STU01631,Casey,Young,0,S004,F,False,False,False,Casey Young,K,False
STU01632,Micah,Brown,3,S004,M,True,False,True,Micah Brown,3,True
STU01633,Avery,Johnson,0,S004,M,False,False,False,Avery Johnson,K,False
STU01634,Skyler,Anderson,5,S004,M,False,False,True,Skyler Anderson,5,True
STU01635,Parker,Garcia,5,S004,F,False,False,True,Parker Garcia,5,True
STU01636,Kai,Brown,0,S004,F,False,False,True,Kai Brown,K,True
STU01637,Parker,Rivera,0,S004,M,False,False,True,Parker Rivera,K,True
STU01638,Harper,Nguyen,3,S004,M,True,False,False,Harper Nguyen,3,True
STU01639,Avery,Thomas,3,S004,M,False,False,False,Avery Thomas,3,False
STU01640,Casey,Chen,2,S004,M,False,False,False,Casey Chen,2,False
STU01641,Skyler,Kim,3,S004,M,False,False,False,Skyler Kim,3,False
STU01642,Morgan,Rivera,5,S004,M,True,True,True,Morgan Rivera,5,True
STU01643,Noa,Martinez,3,S004,M,False,False,False,Noa Martinez,3,False
STU01644,Skyler,Wilson,2,S004,F,True,True,True,Skyler Wilson,2,True
STU01645,Devon,Khan,4,S004,F,True,False,True,Devon Khan,4,True
STU01646,Sage,Hill,3,S004,F,True,False,False,Sage Hill,3,True
STU01647,Kai,Kim,3,S004,M,False,False,True,Kai Kim,3,True
STU01648,Rowan,Chen,5,S004,M,False,False,False,Rowan Chen,5,False
STU01649,Casey,Brown,1,S004,F,False,False,True,Casey Brown,1,True
STU01650,Finley,Patel,3,S004,F,False,False,False,Finley Patel,3,False
STU01651,Riley,Brown,3,S004,M,True,False,True,Riley Brown,3,True
STU01652,Reese,Brown,4,S004,F,False,True,True,Reese Brown,4,True
STU01653,Quinn,Wilson,3,S004,M,False,False,False,Quinn Wilson,3,False
STU01654,Devon,Smith,4,S004,F,False,False,True,Devon Smith,4,True
STU01655,Devon,Johnson,0,S004,M,False,False,True,Devon Johnson,K,True
STU01656,Quinn,Khan,3,S004,M,False,False,True,Quinn Khan,3,True
STU01657,Logan,Young,1,S004,X,False,False,True,Logan Young,1,True
STU01658,Jordan,Davis,2,S004,M,True,False,False,Jordan Davis,2,True
STU01659,Micah,Anderson,4,S004,M,False,False,False,Micah Anderson,4,False
STU01660,Sage,Hill,3,S004,F,False,False,False,Sage Hill,3,False
STU01661,Jordan,Nguyen,6,S005,F,False,True,False,Jordan Nguyen,6,True
STU01662,Riley,Martinez,8,S005,M,False,False,True,Riley Martinez,8,True
STU01663,Noa,Khan,6,S005,M,True,False,True,Noa Khan,6,True
STU01664,Quinn,Martinez,6,S005,F,True,False,True,Quinn Martinez,6,True
STU01665,Emery,Johnson,8,S005,F,False,False,True,Emery Johnson,8,True
STU01666,Quinn,Patel,8,S005,F,False,False,False,Quinn Patel,8,False
STU01667,Reese,Brown,8,S005,F,False,True,True,Reese Brown,8,True
STU01668,Jamie,Lopez,7,S005,F,False,True,True,Jamie Lopez,7,True
STU01669,Noa,Hill,7,S005,F,False,False,True,Noa Hill,7,True
STU01670,Sage,Davis,8,S005,F,False,False,False,Sage Davis,8,False
STU01671,Parker,Martinez,6,S005,M,False,False,True,Parker Martinez,6,True
STU01672,Riley,Kim,8,S005,M,False,False,True,Riley Kim,8,True
STU01673,Reese,Kim,7,S005,F,False,False,False,Reese Kim,7,False
STU01674,Jamie,Davis,6,S005,F,True,False,False,Jamie Davis,6,True
STU01675,Rowan,Kim,8,S005,M,False,False,True,Rowan Kim,8,True
STU01676,Rowan,Smith,6,S005,F,False,False,False,Rowan Smith,6,False
STU01677,Kai,Khan,6,S005,M,False,False,False,Kai Khan,6,False
STU01678,Devon,Nguyen,6,S005,M,False,False,False,Devon Nguyen,6,False
STU01679,Devon,Young,6,S005,M,False,False,True,Devon Young,6,True
STU01680,Morgan,Lopez,6,S005,F,False,False,False,Morgan Lopez,6,False
STU01681,Quinn,Walker,6,S005,F,False,False,False,Quinn Walker,6,False
STU01682,Sage,Martinez,7,S005,F,False,False,True,Sage Martinez,7,True
STU01683,Skyler,Wilson,6,S005,M,False,False,False,Skyler Wilson,6,False
STU01684,Morgan,Young,8,S005,F,False,False,True,Morgan Young,8,True
STU01685,Jamie,Patel,8,S005,F,False,False,False,Jamie Patel,8,False
STU01686,Sage,Young,8,S005,M,True,False,False,Sage Young,8,True
STU01687,Finley,Khan,6,S005,F,False,True,True,Finley Khan,6,True
STU01688,Parker,Young,7,S005,M,False,False,True,Parker Young,7,True
STU01689,Sage,Johnson,6,S005,M,False,False,True,Sage Johnson,6,True
STU01690,Noa,Davis,6,S005,M,False,True,True,Noa Davis,6,True
STU01691,Devon,Rivera,7,S005,M,False,True,False,Devon Rivera,7,True
STU01692,Micah,Brown,6,S005,F,False,True,True,Micah Brown,6,True
STU01693,Logan,Wilson,7,S005,F,False,False,False,Logan Wilson,7,False
STU01694,Riley,Kim,8,S005,M,False,False,False,Riley Kim,8,False
STU01695,Skyler,Young,8,S005,F,False,False,True,Skyler Young,8,True
STU01696,Skyler,Thomas,8,S005,F,False,False,True,Skyler Thomas,8,True
STU01697,Jordan,Walker,7,S005,M,True,False,False,Jordan Walker,7,True
STU01698,Devon,Thomas,7,S005,M,False,False,False,Devon Thomas,7,False
STU01699,Skyler,Johnson,7,S005,F,False,False,False,Skyler Johnson,7,False
STU01700,Avery,Wilson,6,S005,F,False,False,True,Avery Wilson,6,True
STU01701,Kai,Davis,6,S005,F,False,False,True,Kai Davis,6,True
STU01702,Kai,Hill,7,S005,M,False,True,True,Kai Hill,7,True
STU01703,Rowan,Nguyen,6,S005,M,False,False,False,Rowan Nguyen,6,False
STU01704,Rowan,Chen,7,S005,M,False,False,True,Rowan Chen,7,True
STU01705,Harper,Smith,6,S005,M,False,False,True,Harper Smith,6,True
STU01706,Riley,Lopez,8,S005,F,False,False,True,Riley Lopez,8,True
STU01707,Noa,Nguyen,7,S005,M,False,False,True,Noa Nguyen,7,True
STU01708,Parker,Nguyen,7,S005,M,False,False,True,Parker Nguyen,7,True
STU01709,Jamie,Patel,6,S005,M,False,False,False,Jamie Patel,6,False
STU01710,Casey,Thomas,8,S005,M,False,False,False,Casey Thomas,8,False
STU01711,Finley,Rivera,6,S005,F,False,False,True,Finley Rivera,6,True
STU01712,Jamie,Brown,7,S005,F,False,False,False,Jamie Brown,7,False
STU01713,Rowan,Davis,8,S005,M,False,True,True,Rowan Davis,8,True
STU01714,Skyler,Wilson,8,S005,F,False,False,True,Skyler Wilson,8,True
STU01715,Rowan,Patel,6,S005,M,False,False,False,Rowan Patel,6,False
STU01716,Finley,Martinez,8,S005,M,False,False,False,Finley Martinez,8,False
STU01717,Emery,Wilson,6,S005,M,False,False,True,Emery Wilson,6,True
STU01718,Sage,Khan,6,S005,F,False,False,True,Sage Khan,6,True
STU01719,Skyler,Patel,7,S005,F,False,False,False,Skyler Patel,7,False
STU01720,Jordan,Smith,8,S005,F,False,False,False,Jordan Smith,8,False
STU01721,Micah,Lopez,7,S005,F,True,False,True,Micah Lopez,7,True
STU01722,Parker,Patel,6,S005,M,False,False,False,Parker Patel,6,False
STU01723,Jordan,Johnson,8,S005,F,False,False,False,Jordan Johnson,8,False
STU01724,Micah,Rivera,6,S005,F,False,False,True,Micah Rivera,6,True
STU01725,Parker,Smith,8,S005,M,False,False,True,Parker Smith,8,True
STU01726,Riley,Hill,7,S005,M,False,False,False,Riley Hill,7,False
STU01727,Reese,Thomas,7,S005,F,True,True,False,Reese Thomas,7,True
STU01728,Rowan,Patel,6,S005,M,False,False,True,Rowan Patel,6,True
STU01729,Reese,Walker,8,S005,M,False,False,True,Reese Walker,8,True
STU01730,Casey,Wilson,7,S005,F,False,False,True,Casey Wilson,7,True
STU01731,Noa,Chen,7,S005,F,False,False,False,Noa Chen,7,False
STU01732,Logan,Anderson,8,S005,F,False,True,False,Logan Anderson,8,True
STU01733,Emery,Nguyen,6,S005,M,False,False,False,Emery Nguyen,6,False
STU01734,Sage,Hill,6,S005,M,False,False,False,Sage Hill,6,False
STU01735,Morgan,Patel,6,S005,F,False,False,True,Morgan Patel,6,True
STU01736,Sage,Lee,8,S005,M,False,False,False,Sage Lee,8,False
STU01737,Emery,Lee,7,S005,M,True,False,True,Emery Lee,7,True
STU01738,Finley,Smith,6,S005,F,False,False,False,Finley Smith,6,False
STU01739,Harper,Anderson,7,S005,F,True,False,False,Harper Anderson,7,True
STU01740,Parker,Wilson,8,S005,F,False,True,False,Parker Wilson,8,True
STU01741,Riley,Nguyen,7,S005,F,False,True,False,Riley Nguyen,7,True
STU01742,Finley,Smith,7,S005,M,True,True,False,Finley Smith,7,True
STU01743,Jordan,Hill,6,S005,M,False,False,True,Jordan Hill,6,True
STU01744,Casey,Lee,6,S005,M,True,False,True,Casey Lee,6,True
STU01745,Noa,Kim,6,S005,M,False,False,True,Noa Kim,6,True
STU01746,Harper,Khan,7,S005,M,False,False,False,Harper Khan,7,False
STU01747,Devon,Chen,8,S005,M,False,False,False,Devon Chen,8,False
STU01748,Morgan,Brown,6,S005,M,False,False,True,Morgan Brown,6,True
STU01749,Jordan,Johnson,6,S005,F,True,False,False,Jordan Johnson,6,True
STU01750,Avery,Johnson,7,S005,M,False,False,False,Avery Johnson,7,False
STU01751,Jamie,Young,6,S005,F,False,False,False,Jamie Young,6,False
STU01752,Jamie,Hill,6,S005,F,False,False,True,Jamie Hill,6,True
STU01753,Reese,Thomas,8,S005,M,False,False,True,Reese Thomas,8,True
STU01754,Micah,Walker,8,S005,F,False,False,True,Micah Walker,8,True
STU01755,Emery,Patel,6,S005,F,False,False,True,Emery Patel,6,True
STU01756,Emery,Thomas,6,S005,M,False,False,True,Emery Thomas,6,True
STU01757,Noa,Lee,8,S005,F,False,False,False,Noa Lee,8,False
STU01758,Emery,Garcia,7,S005,M,False,False,False,Emery Garcia,7,False
STU01759,Micah,Lee,8,S005,M,False,False,True,Micah Lee,8,True
STU01760,Reese,Smith,6,S005,M,False,False,True,Reese Smith,6,True
STU01761,Reese,Kim,7,S005,M,False,False,True,Reese Kim,7,True
STU01762,Sage,Walker,6,S005,M,True,False,True,Sage Walker,6,True
STU01763,Casey,Davis,6,S005,F,False,False,True,Casey Davis,6,True
STU01764,Morgan,Davis,8,S005,F,False,True,True,Morgan Davis,8,True
STU01765,Parker,Nguyen,6,S005,F,True,False,False,Parker Nguyen,6,True
STU01766,Harper,Rivera,6,S005,M,False,False,False,Harper Rivera,6,False
STU01767,Kai,Thomas,7,S005,F,False,True,False,Kai Thomas,7,True
STU01768,Jordan,Nguyen,6,S005,M,False,False,True,Jordan Nguyen,6,True
STU01769,Finley,Young,6,S005,F,False,False,False,Finley Young,6,False
STU01770,Jamie,Kim,8,S005,F,False,False,True,Jamie Kim,8,True
STU01771,Reese,Anderson,7,S005,F,False,False,True,Reese Anderson,7,True
STU01772,Sage,Brown,6,S005,M,False,False,False,Sage Brown,6,False
STU01773,Harper,Hill,6,S005,M,True,False,False,Harper Hill,6,True
