student_id,student_name,grade_label,district_name,school_name,subject_id,fall_score,spring_score,scaled_growth,percentile_change,fall_band,spring_band,growth_flag
STU01339,Harper Wilson,1,Lakewood Public,Birchwood Elementary,SUBJ_M,280.9,318.0,37.1,12,On Watch,At/Above Benchmark,Strong Growth
STU01340,Riley Garcia,2,Lakewood Public,Birchwood Elementary,SUBJ_R,394.0,434.9,40.9,-4,At/Above Benchmark,On Watch,Strong Growth
STU01340,Riley Garcia,2,Lakewood Public,Birchwood Elementary,SUBJ_M,293.2,221.0,-72.2,1,On Watch,On Watch,Declining
STU01341,Quinn Nguyen,2,Lakewood Public,Birchwood Elementary,SUBJ_R,397.8,502.6,104.8,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01341,Quinn Nguyen,2,Lakewood Public,Birchwood Elementary,SUBJ_M,397.2,430.1,32.9,-2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01342,Jordan Garcia,5,Lakewood Public,Birchwood Elementary,SUBJ_R,782.6,900.6,118.0,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01342,Jordan Garcia,5,Lakewood Public,Birchwood Elementary,SUBJ_M,739.8,895.9,156.1,22,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01343,Devon Anderson,3,Lakewood Public,Birchwood Elementary,SUBJ_R,558.5,563.9,5.4,-1,At/Above Benchmark,At/Above Benchmark,Flat
STU01343,Devon Anderson,3,Lakewood Public,Birchwood Elementary,SUBJ_M,583.8,716.3,132.5,27,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01344,Kai Smith,5,Lakewood Public,Birchwood Elementary,SUBJ_R,887.1,716.1,-171.0,-29,At/Above Benchmark,At/Above Benchmark,Declining
STU01344,Kai Smith,5,Lakewood Public,Birchwood Elementary,SUBJ_M,546.0,548.4,2.4,-5,On Watch,Intervention,Flat
STU01345,Morgan Patel,K,Lakewood Public,Birchwood Elementary,SUBJ_R,351.2,290.7,-60.5,-10,At/Above Benchmark,At/Above Benchmark,Declining
STU01345,Morgan Patel,K,Lakewood Public,Birchwood Elementary,SUBJ_M,371.4,453.2,81.8,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01346,Finley Hill,4,Lakewood Public,Birchwood Elementary,SUBJ_R,723.8,862.9,139.1,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01346,Finley Hill,4,Lakewood Public,Birchwood Elementary,SUBJ_M,751.7,925.0,173.3,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01347,Emery Patel,4,Lakewood Public,Birchwood Elementary,SUBJ_R,710.4,721.5,11.1,-2,At/Above Benchmark,At/Above Benchmark,On Track
STU01347,Emery Patel,4,Lakewood Public,Birchwood Elementary,SUBJ_M,613.4,734.4,121.0,5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01348,Emery Patel,3,Lakewood Public,Birchwood Elementary,SUBJ_R,562.4,555.0,-7.4,3,At/Above Benchmark,At/Above Benchmark,Declining
STU01348,Emery Patel,3,Lakewood Public,Birchwood Elementary,SUBJ_M,478.5,594.8,116.3,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01349,Harper Brown,3,Lakewood Public,Birchwood Elementary,SUBJ_R,468.0,593.9,125.9,21,On Watch,At/Above Benchmark,Strong Growth
STU01349,Harper Brown,3,Lakewood Public,Birchwood Elementary,SUBJ_M,561.2,554.6,-6.6,1,At/Above Benchmark,At/Above Benchmark,Declining
STU01350,Casey Smith,5,Lakewood Public,Birchwood Elementary,SUBJ_R,584.5,677.5,93.0,11,On Watch,At/Above Benchmark,Strong Growth
STU01350,Casey Smith,5,Lakewood Public,Birchwood Elementary,SUBJ_M,905.7,1044.7,139.0,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01351,Casey Thomas,2,Lakewood Public,Birchwood Elementary,SUBJ_R,578.1,561.3,-16.8,1,At/Above Benchmark,At/Above Benchmark,Declining
STU01351,Casey Thomas,2,Lakewood Public,Birchwood Elementary,SUBJ_M,340.2,376.0,35.8,-3,On Watch,On Watch,Strong Growth
STU01352,Reese Anderson,5,Lakewood Public,Birchwood Elementary,SUBJ_R,653.9,823.6,169.7,22,On Watch,At/Above Benchmark,Strong Growth
STU01352,Reese Anderson,5,Lakewood Public,Birchwood Elementary,SUBJ_M,720.9,849.5,128.6,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01353,Jordan Martinez,5,Lakewood Public,Birchwood Elementary,SUBJ_R,683.2,826.3,143.1,25,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01353,Jordan Martinez,5,Lakewood Public,Birchwood Elementary,SUBJ_M,791.8,690.7,-101.1,-13,At/Above Benchmark,At/Above Benchmark,Declining
STU01354,Micah Khan,2,Lakewood Public,Birchwood Elementary,SUBJ_R,289.0,175.8,-113.2,-19,Intervention,Urgent Intervention,Declining
STU01354,Micah Khan,2,Lakewood Public,Birchwood Elementary,SUBJ_M,373.8,363.3,-10.5,4,On Watch,At/Above Benchmark,Declining
STU01355,Devon Wilson,2,Lakewood Public,Birchwood Elementary,SUBJ_R,457.4,506.5,49.1,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01355,Devon Wilson,2,Lakewood Public,Birchwood Elementary,SUBJ_M,229.8,214.9,-14.9,-7,On Watch,Intervention,Declining
STU01356,Riley Anderson,2,Lakewood Public,Birchwood Elementary,SUBJ_R,487.5,539.7,52.2,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01356,Riley Anderson,2,Lakewood Public,Birchwood Elementary,SUBJ_M,455.1,571.4,116.3,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01357,Riley Brown,5,Lakewood Public,Birchwood Elementary,SUBJ_R,610.0,738.2,128.2,20,On Watch,At/Above Benchmark,Strong Growth
STU01357,Riley Brown,5,Lakewood Public,Birchwood Elementary,SUBJ_M,559.7,694.2,134.5,17,On Watch,At/Above Benchmark,Strong Growth
STU01358,Reese Hill,3,Lakewood Public,Birchwood Elementary,SUBJ_R,619.9,668.2,48.3,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01358,Reese Hill,3,Lakewood Public,Birchwood Elementary,SUBJ_M,576.1,486.7,-89.4,-15,At/Above Benchmark,At/Above Benchmark,Declining
STU01359,Reese Lopez,1,Lakewood Public,Birchwood Elementary,SUBJ_R,364.7,478.1,113.4,5,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01359,Reese Lopez,1,Lakewood Public,Birchwood Elementary,SUBJ_M,326.5,432.9,106.4,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01360,Rowan Lee,1,Lakewood Public,Birchwood Elementary,SUBJ_R,404.2,348.0,-56.2,-3,At/Above Benchmark,At/Above Benchmark,Declining
STU01360,Rowan Lee,1,Lakewood Public,Birchwood Elementary,SUBJ_M,254.6,382.6,128.0,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01361,Emery Kim,3,Lakewood Public,Birchwood Elementary,SUBJ_R,532.9,561.1,28.2,5,At/Above Benchmark,At/Above Benchmark,On Track
STU01361,Emery Kim,3,Lakewood Public,Birchwood Elementary,SUBJ_M,448.8,513.4,64.6,13,On Watch,At/Above Benchmark,Strong Growth
STU01362,Devon Kim,5,Lakewood Public,Birchwood Elementary,SUBJ_R,639.8,488.2,-151.6,-26,On Watch,Intervention,Declining
STU01362,Devon Kim,5,Lakewood Public,Birchwood Elementary,SUBJ_M,702.6,802.5,99.9,26,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01363,Parker Kim,2,Lakewood Public,Birchwood Elementary,SUBJ_R,416.2,504.7,88.5,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01363,Parker Kim,2,Lakewood Public,Birchwood Elementary,SUBJ_M,512.8,444.2,-68.6,3,At/Above Benchmark,At/Above Benchmark,Declining
STU01364,Jamie Lee,4,Lakewood Public,Birchwood Elementary,SUBJ_R,583.5,629.0,45.5,-7,At/Above Benchmark,On Watch,Strong Growth
STU01364,Jamie Lee,4,Lakewood Public,Birchwood Elementary,SUBJ_M,767.2,928.0,160.8,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01365,Casey Brown,3,Lakewood Public,Birchwood Elementary,SUBJ_R,537.8,546.4,8.6,-9,At/Above Benchmark,At/Above Benchmark,Flat
STU01365,Casey Brown,3,Lakewood Public,Birchwood Elementary,SUBJ_M,671.9,640.5,-31.4,-7,At/Above Benchmark,At/Above Benchmark,Declining
STU01366,Jamie Anderson,2,Lakewood Public,Birchwood Elementary,SUBJ_R,522.1,708.6,186.5,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01366,Jamie Anderson,2,Lakewood Public,Birchwood Elementary,SUBJ_M,427.4,405.0,-22.4,2,At/Above Benchmark,At/Above Benchmark,Declining
STU01367,Harper Martinez,4,Lakewood Public,Birchwood Elementary,SUBJ_R,670.1,706.1,36.0,10,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01367,Harper Martinez,4,Lakewood Public,Birchwood Elementary,SUBJ_M,581.0,701.3,120.3,28,On Watch,At/Above Benchmark,Strong Growth
STU01368,Finley Nguyen,4,Lakewood Public,Birchwood Elementary,SUBJ_R,438.6,448.6,10.0,22,Urgent Intervention,On Watch,On Track
STU01368,Finley Nguyen,4,Lakewood Public,Birchwood Elementary,SUBJ_M,593.8,601.1,7.3,6,At/Above Benchmark,At/Above Benchmark,Flat
STU01369,Casey Smith,1,Lakewood Public,Birchwood Elementary,SUBJ_R,231.5,198.1,-33.4,-14,On Watch,Intervention,Declining
STU01369,Casey Smith,1,Lakewood Public,Birchwood Elementary,SUBJ_M,232.1,315.1,83.0,14,On Watch,At/Above Benchmark,Strong Growth
STU01370,Harper Smith,1,Lakewood Public,Birchwood Elementary,SUBJ_R,347.2,480.9,133.7,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01370,Harper Smith,1,Lakewood Public,Birchwood Elementary,SUBJ_M,285.8,421.7,135.9,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01371,Parker Anderson,4,Lakewood Public,Birchwood Elementary,SUBJ_R,737.6,807.1,69.5,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01371,Parker Anderson,4,Lakewood Public,Birchwood Elementary,SUBJ_M,635.7,726.0,90.3,23,On Watch,At/Above Benchmark,Strong Growth
STU01372,Harper Brown,3,Lakewood Public,Birchwood Elementary,SUBJ_R,617.9,643.7,25.8,0,At/Above Benchmark,At/Above Benchmark,On Track
STU01372,Harper Brown,3,Lakewood Public,Birchwood Elementary,SUBJ_M,318.6,435.9,117.3,11,On Watch,On Watch,Strong Growth
STU01373,Emery Kim,2,Lakewood Public,Birchwood Elementary,SUBJ_R,295.2,411.0,115.8,14,On Watch,On Watch,Strong Growth
STU01373,Emery Kim,2,Lakewood Public,Birchwood Elementary,SUBJ_M,458.7,524.5,65.8,21,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01374,Harper Kim,K,Lakewood Public,Birchwood Elementary,SUBJ_R,245.1,349.3,104.2,17,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01374,Harper Kim,K,Lakewood Public,Birchwood Elementary,SUBJ_M,418.9,472.6,53.7,0,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01375,Skyler Anderson,3,Lakewood Public,Birchwood Elementary,SUBJ_R,641.2,627.4,-13.8,0,At/Above Benchmark,At/Above Benchmark,Declining
STU01375,Skyler Anderson,3,Lakewood Public,Birchwood Elementary,SUBJ_M,557.0,611.8,54.8,2,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01376,Jordan Davis,5,Lakewood Public,Birchwood Elementary,SUBJ_R,784.0,791.6,7.6,4,At/Above Benchmark,At/Above Benchmark,Flat
STU01376,Jordan Davis,5,Lakewood Public,Birchwood Elementary,SUBJ_M,490.5,554.7,64.2,12,Intervention,On Watch,Strong Growth
STU01377,Noa Davis,K,Lakewood Public,Birchwood Elementary,SUBJ_R,79.2,50.0,-29.2,0,Intervention,Intervention,Declining
STU01377,Noa Davis,K,Lakewood Public,Birchwood Elementary,SUBJ_M,50.0,61.2,11.2,6,Intervention,Intervention,On Track
STU01378,Avery Nguyen,5,Lakewood Public,Birchwood Elementary,SUBJ_R,817.5,830.8,13.3,12,At/Above Benchmark,At/Above Benchmark,On Track
STU01378,Avery Nguyen,5,Lakewood Public,Birchwood Elementary,SUBJ_M,688.7,640.2,-48.5,-5,At/Above Benchmark,At/Above Benchmark,Declining
STU01379,Devon Smith,4,Lakewood Public,Birchwood Elementary,SUBJ_R,580.1,479.1,-101.0,-9,On Watch,On Watch,Declining
STU01379,Devon Smith,4,Lakewood Public,Birchwood Elementary,SUBJ_M,571.0,655.1,84.1,14,On Watch,At/Above Benchmark,Strong Growth
STU01380,Parker Brown,1,Lakewood Public,Birchwood Elementary,SUBJ_R,311.7,349.6,37.9,3,On Watch,At/Above Benchmark,Strong Growth
STU01380,Parker Brown,1,Lakewood Public,Birchwood Elementary,SUBJ_M,440.2,381.0,-59.2,-14,At/Above Benchmark,At/Above Benchmark,Declining
STU01381,Devon Anderson,K,Lakewood Public,Birchwood Elementary,SUBJ_R,230.8,343.2,112.4,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01381,Devon Anderson,K,Lakewood Public,Birchwood Elementary,SUBJ_M,92.9,151.1,58.2,11,On Watch,At/Above Benchmark,Strong Growth
STU01382,Harper Kim,5,Lakewood Public,Birchwood Elementary,SUBJ_R,732.5,752.5,20.0,0,At/Above Benchmark,At/Above Benchmark,On Track
STU01382,Harper Kim,5,Lakewood Public,Birchwood Elementary,SUBJ_M,495.4,542.2,46.8,-3,Intervention,Intervention,Strong Growth
STU01383,Parker Nguyen,K,Lakewood Public,Birchwood Elementary,SUBJ_R,375.2,265.5,-109.7,-1,At/Above Benchmark,At/Above Benchmark,Declining
STU01383,Parker Nguyen,K,Lakewood Public,Birchwood Elementary,SUBJ_M,373.2,419.5,46.3,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01384,Riley Garcia,3,Lakewood Public,Birchwood Elementary,SUBJ_R,533.1,540.8,7.7,-2,At/Above Benchmark,At/Above Benchmark,Flat
STU01384,Riley Garcia,3,Lakewood Public,Birchwood Elementary,SUBJ_M,713.1,621.4,-91.7,-19,At/Above Benchmark,At/Above Benchmark,Declining
STU01385,Harper Brown,K,Lakewood Public,Birchwood Elementary,SUBJ_R,349.0,405.2,56.2,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01385,Harper Brown,K,Lakewood Public,Birchwood Elementary,SUBJ_M,328.6,362.9,34.3,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01386,Casey Khan,2,Lakewood Public,Birchwood Elementary,SUBJ_R,50.0,132.9,82.9,2,Urgent Intervention,Urgent Intervention,Strong Growth
STU01386,Casey Khan,2,Lakewood Public,Birchwood Elementary,SUBJ_M,278.9,378.3,99.4,20,Intervention,At/Above Benchmark,Strong Growth
STU01387,Riley Hill,4,Lakewood Public,Birchwood Elementary,SUBJ_R,672.4,778.2,105.8,6,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01387,Riley Hill,4,Lakewood Public,Birchwood Elementary,SUBJ_M,446.5,521.9,75.4,-4,On Watch,On Watch,Strong Growth
STU01388,Devon Chen,2,Lakewood Public,Birchwood Elementary,SUBJ_R,379.4,471.4,92.0,14,On Watch,At/Above Benchmark,Strong Growth
STU01388,Devon Chen,2,Lakewood Public,Birchwood Elementary,SUBJ_M,436.2,546.0,109.8,18,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01389,Riley Khan,2,Lakewood Public,Birchwood Elementary,SUBJ_R,375.1,344.8,-30.3,-5,On Watch,On Watch,Declining
STU01389,Riley Khan,2,Lakewood Public,Birchwood Elementary,SUBJ_M,482.6,446.7,-35.9,-9,At/Above Benchmark,At/Above Benchmark,Declining
STU01390,Jordan Nguyen,K,Lakewood Public,Birchwood Elementary,SUBJ_R,418.7,517.6,98.9,11,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01390,Jordan Nguyen,K,Lakewood Public,Birchwood Elementary,SUBJ_M,494.6,609.4,114.8,9,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01391,Quinn Martinez,K,Lakewood Public,Birchwood Elementary,SUBJ_R,227.2,237.1,9.9,-13,At/Above Benchmark,On Watch,Flat
STU01391,Quinn Martinez,K,Lakewood Public,Birchwood Elementary,SUBJ_M,232.2,144.9,-87.3,-24,At/Above Benchmark,On Watch,Declining
STU01392,Logan Patel,K,Lakewood Public,Birchwood Elementary,SUBJ_R,126.5,71.3,-55.2,-1,On Watch,On Watch,Declining
STU01392,Logan Patel,K,Lakewood Public,Birchwood Elementary,SUBJ_M,232.3,341.9,109.6,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01393,Kai Hill,1,Lakewood Public,Birchwood Elementary,SUBJ_R,171.7,237.0,65.3,20,Intervention,On Watch,Strong Growth
STU01393,Kai Hill,1,Lakewood Public,Birchwood Elementary,SUBJ_M,224.3,115.7,-108.6,-17,At/Above Benchmark,Intervention,Declining
STU01394,Noa Thomas,4,Lakewood Public,Birchwood Elementary,SUBJ_R,681.9,833.5,151.6,26,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01394,Noa Thomas,4,Lakewood Public,Birchwood Elementary,SUBJ_M,581.3,745.2,163.9,28,On Watch,At/Above Benchmark,Strong Growth
STU01395,Devon Davis,2,Lakewood Public,Birchwood Elementary,SUBJ_R,377.8,352.3,-25.5,-11,On Watch,Intervention,Declining
STU01395,Devon Davis,2,Lakewood Public,Birchwood Elementary,SUBJ_M,303.5,446.8,143.3,20,On Watch,At/Above Benchmark,Strong Growth
STU01396,Finley Davis,3,Lakewood Public,Birchwood Elementary,SUBJ_R,513.7,628.6,114.9,30,On Watch,At/Above Benchmark,Strong Growth
STU01396,Finley Davis,3,Lakewood Public,Birchwood Elementary,SUBJ_M,601.1,701.4,100.3,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01397,Noa Lee,1,Lakewood Public,Birchwood Elementary,SUBJ_R,490.5,498.8,8.3,3,At/Above Benchmark,At/Above Benchmark,Flat
STU01397,Noa Lee,1,Lakewood Public,Birchwood Elementary,SUBJ_M,300.8,448.4,147.6,34,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01398,Kai Nguyen,5,Lakewood Public,Birchwood Elementary,SUBJ_R,725.2,888.5,163.3,27,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01398,Kai Nguyen,5,Lakewood Public,Birchwood Elementary,SUBJ_M,659.8,739.9,80.1,1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01399,Devon Nguyen,2,Lakewood Public,Birchwood Elementary,SUBJ_R,440.4,422.6,-17.8,-4,At/Above Benchmark,At/Above Benchmark,Declining
STU01399,Devon Nguyen,2,Lakewood Public,Birchwood Elementary,SUBJ_M,438.4,401.5,-36.9,1,At/Above Benchmark,At/Above Benchmark,Declining
STU01400,Quinn Wilson,K,Lakewood Public,Birchwood Elementary,SUBJ_R,159.8,237.3,77.5,11,On Watch,At/Above Benchmark,Strong Growth
STU01400,Quinn Wilson,K,Lakewood Public,Birchwood Elementary,SUBJ_M,331.3,457.1,125.8,19,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01401,Casey Nguyen,5,Lakewood Public,Birchwood Elementary,SUBJ_R,672.1,699.2,27.1,6,On Watch,On Watch,On Track
STU01401,Casey Nguyen,5,Lakewood Public,Birchwood Elementary,SUBJ_M,548.3,572.9,24.6,2,On Watch,On Watch,On Track
STU01402,Casey Johnson,3,Lakewood Public,Birchwood Elementary,SUBJ_R,617.8,769.0,151.2,35,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01402,Casey Johnson,3,Lakewood Public,Birchwood Elementary,SUBJ_M,474.9,463.1,-11.8,1,At/Above Benchmark,At/Above Benchmark,Declining
STU01403,Kai Khan,2,Lakewood Public,Birchwood Elementary,SUBJ_R,358.5,570.4,211.9,25,On Watch,At/Above Benchmark,Strong Growth
STU01403,Kai Khan,2,Lakewood Public,Birchwood Elementary,SUBJ_M,505.9,549.3,43.4,3,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01404,Morgan Chen,2,Lakewood Public,Birchwood Elementary,SUBJ_R,406.6,315.3,-91.3,-18,At/Above Benchmark,On Watch,Declining
STU01404,Morgan Chen,2,Lakewood Public,Birchwood Elementary,SUBJ_M,404.1,478.0,73.9,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01405,Jordan Wilson,1,Lakewood Public,Birchwood Elementary,SUBJ_R,180.8,259.3,78.5,17,Intervention,At/Above Benchmark,Strong Growth
STU01405,Jordan Wilson,1,Lakewood Public,Birchwood Elementary,SUBJ_M,221.1,298.1,77.0,11,On Watch,At/Above Benchmark,Strong Growth
STU01406,Noa Anderson,2,Lakewood Public,Birchwood Elementary,SUBJ_R,362.6,376.1,13.5,1,On Watch,On Watch,On Track
STU01406,Noa Anderson,2,Lakewood Public,Birchwood Elementary,SUBJ_M,450.1,418.2,-31.9,12,At/Above Benchmark,At/Above Benchmark,Declining
STU01407,Morgan Garcia,3,Lakewood Public,Birchwood Elementary,SUBJ_R,526.7,490.6,-36.1,-18,At/Above Benchmark,On Watch,Declining
STU01407,Morgan Garcia,3,Lakewood Public,Birchwood Elementary,SUBJ_M,467.9,559.3,91.4,24,On Watch,At/Above Benchmark,Strong Growth
STU01408,Avery Davis,4,Lakewood Public,Birchwood Elementary,SUBJ_R,773.6,855.5,81.9,-1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01408,Avery Davis,4,Lakewood Public,Birchwood Elementary,SUBJ_M,689.2,764.9,75.7,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01409,Kai Thomas,1,Lakewood Public,Birchwood Elementary,SUBJ_R,430.8,563.8,133.0,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01409,Kai Thomas,1,Lakewood Public,Birchwood Elementary,SUBJ_M,507.1,552.3,45.2,3,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01410,Rowan Walker,3,Lakewood Public,Birchwood Elementary,SUBJ_R,427.6,534.8,107.2,13,On Watch,At/Above Benchmark,Strong Growth
STU01410,Rowan Walker,3,Lakewood Public,Birchwood Elementary,SUBJ_M,368.2,348.3,-19.9,0,Intervention,Intervention,Declining
STU01411,Noa Wilson,K,Lakewood Public,Birchwood Elementary,SUBJ_R,159.6,187.9,28.3,-5,On Watch,On Watch,On Track
STU01411,Noa Wilson,K,Lakewood Public,Birchwood Elementary,SUBJ_M,93.5,160.1,66.6,11,On Watch,At/Above Benchmark,Strong Growth
STU01412,Jamie Young,K,Lakewood Public,Birchwood Elementary,SUBJ_R,134.0,191.1,57.1,14,Intervention,On Watch,Strong Growth
STU01412,Jamie Young,K,Lakewood Public,Birchwood Elementary,SUBJ_M,158.4,177.9,19.5,11,At/Above Benchmark,At/Above Benchmark,On Track
STU01413,Jamie Smith,5,Lakewood Public,Birchwood Elementary,SUBJ_R,942.0,1018.9,76.9,25,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01413,Jamie Smith,5,Lakewood Public,Birchwood Elementary,SUBJ_M,500.3,625.2,124.9,6,Intervention,On Watch,Strong Growth
STU01414,Kai Garcia,2,Lakewood Public,Birchwood Elementary,SUBJ_R,654.9,631.6,-23.3,0,At/Above Benchmark,At/Above Benchmark,Declining
STU01414,Kai Garcia,2,Lakewood Public,Birchwood Elementary,SUBJ_M,361.4,412.5,51.1,9,On Watch,At/Above Benchmark,Strong Growth
STU01415,Micah Thomas,2,Lakewood Public,Birchwood Elementary,SUBJ_R,380.2,496.5,116.3,8,On Watch,At/Above Benchmark,Strong Growth
STU01415,Micah Thomas,2,Lakewood Public,Birchwood Elementary,SUBJ_M,404.2,418.3,14.1,-1,At/Above Benchmark,At/Above Benchmark,On Track
STU01416,Noa Patel,1,Lakewood Public,Birchwood Elementary,SUBJ_R,549.0,635.8,86.8,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01416,Noa Patel,1,Lakewood Public,Birchwood Elementary,SUBJ_M,164.2,226.8,62.6,-6,On Watch,On Watch,Strong Growth
STU01417,Emery Hill,4,Lakewood Public,Birchwood Elementary,SUBJ_R,550.8,641.9,91.1,13,On Watch,At/Above Benchmark,Strong Growth
STU01417,Emery Hill,4,Lakewood Public,Birchwood Elementary,SUBJ_M,724.4,914.2,189.8,32,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01418,Micah Anderson,1,Lakewood Public,Birchwood Elementary,SUBJ_R,312.0,321.3,9.3,12,On Watch,At/Above Benchmark,Flat
STU01418,Micah Anderson,1,Lakewood Public,Birchwood Elementary,SUBJ_M,592.6,688.9,96.3,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01419,Quinn Hill,K,Lakewood Public,Birchwood Elementary,SUBJ_R,50.0,99.8,49.8,2,Intervention,On Watch,Strong Growth
STU01419,Quinn Hill,K,Lakewood Public,Birchwood Elementary,SUBJ_M,318.9,269.4,-49.5,-13,At/Above Benchmark,At/Above Benchmark,Declining
STU01420,Jamie Thomas,1,Lakewood Public,Birchwood Elementary,SUBJ_R,420.1,474.3,54.2,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01420,Jamie Thomas,1,Lakewood Public,Birchwood Elementary,SUBJ_M,352.5,435.1,82.6,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01421,Riley Walker,4,Lakewood Public,Birchwood Elementary,SUBJ_R,502.1,666.0,163.9,24,On Watch,At/Above Benchmark,Strong Growth
STU01421,Riley Walker,4,Lakewood Public,Birchwood Elementary,SUBJ_M,649.1,680.4,31.3,1,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01422,Avery Wilson,3,Lakewood Public,Birchwood Elementary,SUBJ_R,652.8,781.6,128.8,21,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01422,Avery Wilson,3,Lakewood Public,Birchwood Elementary,SUBJ_M,491.4,572.0,80.6,15,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01423,Reese Young,3,Lakewood Public,Birchwood Elementary,SUBJ_R,568.1,656.4,88.3,7,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01423,Reese Young,3,Lakewood Public,Birchwood Elementary,SUBJ_M,464.9,551.3,86.4,21,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01424,Rowan Smith,1,Lakewood Public,Birchwood Elementary,SUBJ_R,346.6,418.6,72.0,13,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01424,Rowan Smith,1,Lakewood Public,Birchwood Elementary,SUBJ_M,189.3,223.0,33.7,3,On Watch,On Watch,Strong Growth
STU01425,Jordan Davis,2,Lakewood Public,Birchwood Elementary,SUBJ_R,517.1,648.7,131.6,14,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01425,Jordan Davis,2,Lakewood Public,Birchwood Elementary,SUBJ_M,364.1,444.8,80.7,7,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01426,Skyler Khan,4,Lakewood Public,Birchwood Elementary,SUBJ_R,653.9,719.0,65.1,8,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01426,Skyler Khan,4,Lakewood Public,Birchwood Elementary,SUBJ_M,678.0,741.0,63.0,12,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01427,Reese Thomas,2,Lakewood Public,Birchwood Elementary,SUBJ_R,437.5,475.5,38.0,3,At/Above Benchmark,At/Above Benchmark,Strong Growth
STU01427,Reese Thomas,2,Lakewood Public,Birchwood Elementary,SUBJ_M,520.9,682.4,161.5,31,At/Above Benchmark,At/Above Benchmark,Strong Growth
