student_id,first_name,last_name,grade_level,school_id,gender,ell_flag,iep_flag,frl_flag
STU01040,Rowan,Johnson,8,S003,M,False,True,True
STU01041,Kai,Lopez,8,S003,F,False,False,False
STU01042,Kai,Thomas,6,S003,F,False,False,True
STU01043,Micah,Smith,7,S003,M,True,False,False
STU01044,Parker,Thomas,8,S003,M,False,False,False
STU01045,Kai,Lopez,8,S003,M,True,False,False
STU01046,Rowan,Hill,8,S003,M,True,False,False
STU01047,Kai,Johnson,6,S003,M,True,False,True
STU01048,Avery,Garcia,6,S003,F,False,False,False
STU01049,Sage,Thomas,8,S003,F,False,False,False
STU01050,Logan,Chen,7,S003,M,False,False,True
STU01051,Avery,Thomas,7,S003,M,False,True,False
STU01052,Micah,Hill,8,S003,F,False,False,False
STU01053,Micah,Hill,8,S003,M,False,False,False
STU01054,Skyler,Smith,8,S003,F,False,False,True
STU01055,Noa,Lee,7,S003,F,False,False,False
STU01056,Jamie,Wilson,7,S003,M,False,False,False
STU01057,Jordan,Lopez,7,S003,M,True,False,False
STU01058,Sage,Lee,8,S003,M,False,False,True
STU01059,Rowan,Lee,6,S003,M,False,False,True
STU01060,Sage,Johnson,8,S003,M,False,False,False
STU01061,Harper,Walker,7,S003,F,False,False,True
STU01062,Noa,Walker,6,S003,M,False,False,True
STU01063,Skyler,Anderson,8,S003,M,False,False,False
STU01064,Micah,Patel,6,S003,F,False,False,False
STU01065,Avery,Hill,6,S003,F,False,False,True
STU01066,Rowan,Wilson,6,S003,F,False,True,False
STU01067,Jamie,Hill,8,S003,F,False,False,True
STU01068,Morgan,Johnson,8,S003,M,False,True,True
STU01069,Casey,Smith,6,S003,M,False,False,True
STU01070,Morgan,Lopez,7,S003,F,False,False,True
STU01071,Avery,Brown,7,S003,F,False,True,False
STU01072,Logan,Wilson,6,S003,M,False,True,False
STU01073,Riley,Smith,6,S003,M,True,False,True
STU01074,Jamie,Smith,8,S003,M,False,False,False
STU01075,Finley,Wilson,6,S003,F,False,True,False
STU01076,Reese,Kim,6,S003,F,False,False,False
STU01077,Micah,Patel,8,S003,F,True,False,True
STU01078,Skyler,Wilson,6,S003,F,False,False,False
STU01079,Avery,Smith,6,S003,F,False,False,True
STU01080,Morgan,Wilson,8,S003,F,False,False,False
STU01081,Harper,Anderson,6,S003,F,False,True,True
STU01082,Casey,Garcia,7,S003,M,False,False,True
STU01083,Sage,Lee,6,S003,F,False,False,False
STU01084,Jordan,Garcia,7,S003,M,False,True,True
STU01085,Sage,Johnson,8,S003,M,False,False,True
STU01086,Skyler,Anderson,6,S003,M,False,True,False
STU01087,Parker,Johnson,7,S003,F,False,False,True
STU01088,Avery,Thomas,8,S003,M,False,False,True
STU01089,Harper,Thomas,7,S003,F,False,False,True
STU01090,Finley,Smith,7,S003,M,False,False,False
STU01091,Devon,Rivera,6,S003,M,False,False,True
STU01092,Jordan,Smith,7,S003,M,True,True,True
STU01093,Harper,Hill,7,S003,M,False,False,False
STU01094,Noa,Nguyen,8,S003,M,True,True,True
STU01095,Logan,Lee,7,S003,M,False,False,True
STU01096,Finley,Walker,8,S003,M,False,False,True
STU01097,Noa,Patel,7,S003,F,False,True,True
STU01098,Noa,Hill,6,S003,M,False,False,True
STU01099,Rowan,Davis,8,S003,F,False,False,False
STU01100,Sage,Brown,7,S003,F,True,False,True
STU01101,Rowan,Johnson,8,S003,M,False,True,True
STU01102,Noa,Smith,7,S003,M,False,False,False
STU01103,Rowan,Kim,8,S003,F,False,False,True
STU01104,Kai,Patel,6,S003,F,True,False,True
STU01105,Avery,Nguyen,7,S003,M,False,False,True
STU01106,Micah,Garcia,6,S003,M,False,True,False
STU01107,Jordan,Young,7,S003,M,False,False,True
STU01108,Avery,Khan,6,S003,F,True,False,False
STU01109,Parker,Khan,6,S003,F,False,False,True
STU01110,Emery,Wilson,7,S003,F,False,False,True
STU01111,Parker,Patel,8,S003,F,False,False,True
STU01112,Emery,Brown,8,S003,F,False,False,False
STU01113,Devon,Thomas,7,S003,M,True,True,True
STU01114,Riley,Thomas,6,S003,F,True,False,True
STU01115,Avery,Young,8,S003,F,False,False,False
STU01116,Quinn,Kim,7,S003,F,False,False,True
STU01117,Casey,Johnson,8,S003,F,True,True,False
STU01118,Quinn,Anderson,7,S003,M,False,False,False
STU01119,Jamie,Rivera,8,S003,M,False,False,True
STU01120,Morgan,Garcia,8,S003,F,True,True,False
STU01121,Harper,Nguyen,6,S003,F,False,False,False
STU01122,Finley,Anderson,7,S003,F,False,False,False
STU01123,Rowan,Wilson,7,S003,F,False,False,False
STU01124,Reese,Brown,7,S003,F,False,True,False
STU01125,Logan,Anderson,7,S003,F,False,False,True
STU01126,Jamie,Anderson,7,S003,M,False,False,True
STU01127,Sage,Rivera,7,S003,F,False,False,True
STU01128,Parker,Hill,6,S003,M,False,False,True
STU01129,Riley,Chen,6,S003,F,False,True,False
STU01130,Emery,Nguyen,8,S003,M,False,False,True
STU01131,Casey,Thomas,6,S003,M,False,False,True
STU01132,Noa,Patel,7,S003,M,True,False,True
STU01133,Sage,Johnson,8,S003,F,False,False,True
STU01134,Parker,Chen,6,S003,F,False,True,True
STU01135,Harper,Garcia,8,S003,M,False,False,True
STU01136,Casey,Rivera,8,S003,F,True,False,False
STU01137,Finley,Patel,7,S003,M,False,False,True
STU01138,Quinn,Young,7,S003,M,False,True,True
STU01139,Morgan,Garcia,8,S003,F,True,False,True
STU01140,Devon,Chen,8,S003,F,False,True,True
STU01141,Sage,Garcia,8,S003,M,True,True,False
STU01142,Harper,Patel,6,S003,M,False,True,False
STU01143,Quinn,Rivera,8,S003,F,False,False,True
STU01144,Morgan,Hill,7,S003,F,False,False,False
STU01145,Noa,Young,8,S003,F,False,False,False
STU01146,Kai,Kim,8,S003,M,False,False,False
STU01147,Casey,Lopez,7,S003,F,False,False,True
STU01148,Avery,Khan,8,S003,F,False,False,True
STU01149,Harper,Nguyen,6,S003,M,False,False,False
STU01150,Parker,Patel,7,S003,F,False,True,False
STU01151,Casey,Chen,7,S003,M,False,False,True
STU01152,Jordan,Hill,8,S003,M,False,False,True
STU01153,Rowan,Wilson,6,S003,F,False,False,False
STU01154,Jordan,Walker,7,S003,F,False,False,False
STU01155,Jamie,Lee,7,S003,M,False,False,False
STU01156,Devon,Davis,7,S003,F,False,False,False
STU01157,Emery,Chen,6,S003,F,False,False,True
STU01158,Noa,Walker,7,S003,F,False,False,False
STU01159,Jamie,Martinez,6,S003,F,False,False,True
STU01160,Finley,Patel,8,S003,F,False,False,True
STU01161,Jamie,Smith,7,S003,M,False,False,False
STU01162,Emery,Kim,8,S003,F,False,False,True
STU01163,Finley,Hill,7,S003,F,False,False,False
STU01164,Sage,Johnson,6,S003,M,False,False,True
STU01165,Avery,Garcia,6,S003,F,False,False,True
STU01166,Sage,Anderson,7,S003,F,True,False,True
STU01167,Noa,Lee,7,S003,F,False,False,False
STU01168,Finley,Thomas,7,S003,F,False,False,False
STU01169,Jordan,Young,6,S003,F,False,False,True
STU01170,Noa,Davis,6,S003,F,True,False,False
STU01171,Devon,Smith,7,S003,F,False,False,True
STU01172,Harper,Young,7,S003,M,False,False,True
STU01173,Harper,Lee,6,S003,M,False,False,True
STU01174,Noa,Martinez,7,S003,F,False,False,True
STU01175,Jamie,Chen,6,S003,M,False,False,False
STU01176,Jamie,Kim,7,S003,M,False,False,False
STU01177,Parker,Rivera,7,S003,F,False,False,False
STU01178,Reese,Smith,8,S003,F,False,False,True
STU01179,Skyler,Thomas,7,S003,F,False,False,False
STU01180,Jamie,Walker,8,S003,F,False,True,False
STU01181,Quinn,Thomas,7,S003,M,False,False,True
STU01182,Harper,Davis,7,S003,F,False,False,False
STU01183,Skyler,Kim,6,S003,M,False,True,False
STU01184,Quinn,Nguyen,7,S003,M,False,False,True
STU01185,Casey,Patel,8,S003,F,False,False,False
STU01186,Kai,Patel,8,S003,F,False,False,True
STU01187,Morgan,Smith,8,S003,X,False,True,True
STU01188,Morgan,Garcia,7,S003,F,False,False,True
STU01189,Rowan,Lee,7,S003,F,False,False,False
STU01190,Quinn,Walker,6,S003,F,False,False,True
STU01191,Logan,Hill,6,S003,M,False,False,False
STU01192,Devon,Patel,6,S003,M,True,False,True
STU01193,Micah,Thomas,7,S003,M,False,False,True
STU01194,Riley,Smith,6,S003,M,False,False,False
STU01195,Emery,Anderson,8,S003,M,False,False,False
STU01196,Quinn,Anderson,7,S003,F,False,False,False
STU01197,Parker,Nguyen,7,S003,M,False,False,True
STU01198,Skyler,Martinez,8,S003,F,True,False,False
STU01199,Emery,Thomas,6,S003,M,False,False,False
STU01200,Kai,Lopez,6,S003,F,False,True,True
STU01201,Avery,Chen,7,S003,F,True,False,True
STU01202,Finley,Walker,6,S003,F,True,True,False
STU01203,Quinn,Davis,7,S003,F,False,True,True
STU01204,Casey,Walker,7,S003,F,False,False,True
STU01205,Avery,Nguyen,6,S003,F,False,False,False
STU01206,Devon,Patel,7,S003,M,False,True,False
STU01207,Reese,Patel,7,S003,F,True,False,False
STU01208,Jordan,Brown,8,S003,F,False,False,True
STU01209,Finley,Garcia,8,S003,F,True,False,True
STU01210,Jamie,Thomas,6,S003,X,False,False,False
STU01211,Devon,Smith,8,S003,M,False,False,True
STU01212,Jamie,Walker,7,S003,F,False,False,False
STU01213,Logan,Hill,8,S003,F,False,False,True
STU01214,Finley,Lee,7,S003,F,False,False,True
STU01215,Micah,Anderson,8,S003,F,False,False,False
STU01216,Avery,Chen,6,S003,F,False,False,False
STU01217,Reese,Martinez,7,S003,F,True,False,False
STU01218,Devon,Martinez,7,S003,F,False,True,False
STU01219,Reese,Young,7,S003,M,False,True,True
STU01220,Micah,Martinez,6,S003,F,False,False,True
STU01221,Casey,Anderson,6,S003,F,False,False,False
STU01222,Finley,Khan,8,S003,M,False,False,True
STU01223,Devon,Brown,6,S003,F,False,False,True
STU01224,Quinn,Kim,7,S003,M,False,False,False
STU01225,Micah,Patel,8,S003,F,False,True,False
STU01226,Morgan,Rivera,8,S003,F,False,False,True
STU01227,Avery,Hill,8,S003,F,False,False,True
STU01228,Riley,Thomas,6,S003,F,False,False,False
STU01229,Rowan,Chen,7,S003,M,False,False,True
STU01230,Parker,Nguyen,6,S003,M,False,False,True
STU01231,Finley,Nguyen,8,S003,F,False,False,True
STU01232,Jordan,Wilson,8,S003,F,False,False,True
STU01233,Devon,Garcia,8,S003,F,False,False,True
STU01234,Reese,Anderson,7,S003,F,False,False,True
STU01235,Jamie,Khan,7,S003,M,False,False,False
STU01236,Harper,Wilson,8,S003,M,False,False,True
STU01237,Reese,Hill,6,S003,F,False,False,True
STU01238,Avery,Walker,6,S003,M,False,False,True
STU01239,Kai,Rivera,8,S003,F,False,True,True
STU01240,Devon,Johnson,6,S003,M,False,True,False
STU01241,Harper,Hill,7,S003,F,True,False,False
STU01242,Jamie,Nguyen,8,S003,M,False,False,True
STU01243,Finley,Smith,7,S003,M,False,False,True
STU01244,Morgan,Anderson,6,S003,X,False,False,False
STU01245,Jamie,Smith,6,S003,M,True,False,True
STU01246,Reese,Patel,7,S003,M,False,False,False
STU01247,Rowan,Lopez,7,S003,F,False,False,True
STU01248,Morgan,Smith,6,S003,F,False,True,True
STU01249,Emery,Lopez,7,S003,M,True,False,False
STU01250,Emery,Thomas,7,S003,M,False,False,True
STU01251,Emery,Young,7,S003,F,False,True,True
STU01252,Micah,Thomas,6,S003,F,False,False,False
STU01253,Rowan,Khan,8,S003,M,False,False,True
STU01254,Parker,Garcia,6,S003,F,True,True,False
STU01255,Avery,Walker,7,S003,M,False,False,False
STU01256,Logan,Lopez,7,S003,F,False,False,False
STU01257,Parker,Thomas,8,S003,M,False,False,False
STU01258,Jordan,Khan,7,S003,M,False,False,True
STU01259,Reese,Anderson,8,S003,M,False,False,True
STU01260,Morgan,Johnson,8,S003,F,False,False,False
STU01261,Morgan,Davis,8,S003,M,False,False,False
STU01262,Avery,Young,8,S003,M,True,False,False
STU01263,Sage,Lee,8,S003,M,False,False,False
STU01264,Noa,Khan,7,S003,M,False,False,False
STU01265,Riley,Walker,7,S003,M,False,False,False
STU01266,Riley,Brown,7,S003,M,False,False,False
STU01267,Devon,Thomas,7,S003,M,False,False,False
STU01268,Logan,Wilson,6,S003,M,False,False,False
STU01269,Reese,Chen,6,S003,M,False,False,False
STU01270,Finley,Hill,6,S003,M,False,False,True
STU01271,Finley,Johnson,8,S003,F,True,True,True
STU01272,Jordan,Kim,7,S003,M,False,False,False
STU01273,Jamie,Lee,8,S003,M,False,False,False
STU01274,Emery,Wilson,7,S003,M,False,False,False
STU01275,Jordan,Kim,6,S003,M,True,False,True
STU01276,Devon,Khan,6,S003,F,False,False,True
STU01277,Avery,Nguyen,7,S003,X,False,False,True
STU01278,Reese,Smith,7,S003,M,False,False,False
STU01279,Micah,Chen,8,S003,F,False,True,True
STU01280,Emery,Anderson,6,S003,F,False,False,False
STU01281,Harper,Nguyen,6,S003,F,False,False,False
STU01282,Casey,Brown,6,S003,F,False,False,False
STU01283,Morgan,Lee,6,S003,F,True,False,False
STU01284,Micah,Smith,7,S003,M,False,False,True
STU01285,Quinn,Smith,6,S003,F,False,False,False
STU01286,Devon,Davis,6,S003,M,False,False,True
STU01287,Emery,Patel,7,S003,F,False,False,True
STU01288,Quinn,Hill,8,S003,M,False,False,True
STU01289,Finley,Khan,8,S003,M,False,False,True
STU01290,Devon,Martinez,8,S003,M,False,False,False
STU01291,Quinn,Anderson,6,S003,F,False,True,True
STU01292,Logan,Kim,7,S003,M,True,False,True
STU01293,Finley,Hill,8,S003,F,True,False,False
STU01294,Jamie,Thomas,7,S003,M,False,False,True
STU01295,Harper,Walker,7,S003,M,False,True,False
STU01296,Reese,Walker,6,S003,F,False,False,True
STU01297,Micah,Davis,8,S003,F,False,False,True
STU01298,Avery,Lopez,6,S003,M,True,False,False
STU01299,Casey,Anderson,8,S003,M,False,True,False
STU01300,Reese,Khan,7,S003,F,False,False,False
STU01301,Reese,Garcia,6,S003,X,False,False,False
STU01302,Devon,Walker,8,S003,M,False,False,False
STU01303,Rowan,Johnson,7,S003,M,False,False,False
STU01304,Harper,Johnson,7,S003,M,True,False,False
STU01305,Jamie,Johnson,6,S003,F,True,True,False
STU01306,Parker,Young,7,S003,F,False,False,False
STU01307,Devon,Patel,7,S003,F,False,False,True
STU01308,Reese,Thomas,6,S003,M,False,False,True
STU01309,Kai,Lopez,7,S003,F,False,False,False
STU01310,Jordan,Brown,8,S003,F,True,False,False
STU01311,Rowan,Anderson,5,S004,F,False,False,True
STU01312,Parker,Rivera,3,S004,M,False,False,True
STU01313,Harper,Walker,5,S004,F,False,False,True
STU01314,Casey,Lee,4,S004,F,False,True,True
STU01315,Skyler,Walker,1,S004,X,False,False,True
STU01316,Finley,Brown,1,S004,M,False,False,False
STU01317,Sage,Brown,4,S004,M,False,False,False
STU01318,Avery,Martinez,5,S004,X,False,False,False
STU01319,Finley,Anderson,5,S004,M,False,False,False
STU01320,Finley,Nguyen,3,S004,F,False,False,True
STU01321,Micah,Martinez,4,S004,M,True,False,True
STU01322,Parker,Lopez,4,S004,M,False,False,False
STU01323,Noa,Lopez,3,S004,F,False,False,True
STU01324,Devon,Thomas,0,S004,M,False,False,True
STU01325,Casey,Rivera,4,S004,M,False,False,True
STU01326,Skyler,Wilson,0,S004,F,False,False,False
STU01327,Riley,Lee,4,S004,X,False,True,False
STU01328,Devon,Anderson,3,S004,F,False,False,True
STU01329,Emery,Chen,2,S004,F,False,True,True
STU01330,Morgan,Brown,2,S004,F,False,False,True
STU01331,Casey,Chen,3,S004,M,False,False,True
STU01332,Jamie,Nguyen,5,S004,F,False,False,True
STU01333,Parker,Brown,0,S004,F,False,False,False
STU01334,Rowan,Brown,2,S004,M,False,False,False
STU01335,Sage,Nguyen,5,S004,M,False,False,False
STU01336,Morgan,Garcia,0,S004,F,False,False,True
STU01337,Quinn,Lopez,3,S004,F,True,False,False
STU01338,Riley,Martinez,0,S004,F,False,False,True
STU01339,Harper,Wilson,1,S004,M,False,False,True
STU01340,Riley,Garcia,2,S004,F,False,False,False
STU01341,Quinn,Nguyen,2,S004,M,False,False,True
STU01342,Jordan,Garcia,5,S004,M,False,False,True
STU01343,Devon,Anderson,3,S004,F,True,False,False
STU01344,Kai,Smith,5,S004,F,False,False,True
STU01345,Morgan,Patel,0,S004,M,False,False,True
STU01346,Finley,Hill,4,S004,M,False,False,True
STU01347,Emery,Patel,4,S004,F,False,False,False
STU01348,Emery,Patel,3,S004,M,False,True,False
STU01349,Harper,Brown,3,S004,F,False,False,True
STU01350,Casey,Smith,5,S004,F,False,False,False
STU01351,Casey,Thomas,2,S004,F,False,False,False
STU01352,Reese,Anderson,5,S004,M,True,True,True
STU01353,Jordan,Martinez,5,S004,F,False,False,False
STU01354,Micah,Khan,2,S004,F,True,False,False
STU01355,Devon,Wilson,2,S004,F,False,False,True
STU01356,Riley,Anderson,2,S004,M,False,False,False
STU01357,Riley,Brown,5,S004,F,False,True,False
STU01358,Reese,Hill,3,S004,F,False,False,False
STU01359,Reese,Lopez,1,S004,M,False,False,True
STU01360,Rowan,Lee,1,S004,F,False,False,False
STU01361,Emery,Kim,3,S004,M,False,False,False
STU01362,Devon,Kim,5,S004,F,False,True,False
STU01363,Parker,Kim,2,S004,F,False,False,True
STU01364,Jamie,Lee,4,S004,M,True,False,False
STU01365,Casey,Brown,3,S004,M,False,False,False
STU01366,Jamie,Anderson,2,S004,M,False,False,True
STU01367,Harper,Martinez,4,S004,M,False,False,True
STU01368,Finley,Nguyen,4,S004,F,False,False,True
STU01369,Casey,Smith,1,S004,M,False,False,True
STU01370,Harper,Smith,1,S004,F,False,True,True
STU01371,Parker,Anderson,4,S004,M,True,False,False
STU01372,Harper,Brown,3,S004,M,False,False,True
STU01373,Emery,Kim,2,S004,F,True,False,False
STU01374,Harper,Kim,0,S004,F,False,False,True
STU01375,Skyler,Anderson,3,S004,M,False,False,True
STU01376,Jordan,Davis,5,S004,F,False,True,False
STU01377,Noa,Davis,0,S004,M,False,True,True
STU01378,Avery,Nguyen,5,S004,X,False,True,True
STU01379,Devon,Smith,4,S004,M,False,False,False
STU01380,Parker,Brown,1,S004,F,False,False,True
STU01381,Devon,Anderson,0,S004,M,False,False,False
STU01382,Harper,Kim,5,S004,M,False,False,False
STU01383,Parker,Nguyen,0,S004,M,False,False,False
STU01384,Riley,Garcia,3,S004,F,False,False,False
STU01385,Harper,Brown,0,S004,F,False,False,False
STU01386,Casey,Khan,2,S004,M,False,False,True
STU01387,Riley,Hill,4,S004,F,False,False,True
STU01388,Devon,Chen,2,S004,M,False,False,False
STU01389,Riley,Khan,2,S004,M,False,False,True
STU01390,Jordan,Nguyen,0,S004,M,False,False,False
STU01391,Quinn,Martinez,0,S004,F,False,False,False
STU01392,Logan,Patel,0,S004,M,True,False,False
STU01393,Kai,Hill,1,S004,F,False,False,False
STU01394,Noa,Thomas,4,S004,M,True,False,False
STU01395,Devon,Davis,2,S004,M,False,False,False
STU01396,Finley,Davis,3,S004,F,False,False,False
STU01397,Noa,Lee,1,S004,X,False,False,False
STU01398,Kai,Nguyen,5,S004,M,False,False,True
STU01399,Devon,Nguyen,2,S004,F,False,False,True
STU01400,Quinn,Wilson,0,S004,F,False,True,False
STU01401,Casey,Nguyen,5,S004,M,False,False,True
STU01402,Casey,Johnson,3,S004,F,False,False,True
STU01403,Kai,Khan,2,S004,F,False,True,False
STU01404,Morgan,Chen,2,S004,M,False,False,False
STU01405,Jordan,Wilson,1,S004,M,False,True,True
STU01406,Noa,Anderson,2,S004,F,False,False,True
STU01407,Morgan,Garcia,3,S004,F,False,False,True
STU01408,Avery,Davis,4,S004,M,False,False,False
STU01409,Kai,Thomas,1,S004,M,False,False,False
STU01410,Rowan,Walker,3,S004,F,False,False,True
STU01411,Noa,Wilson,0,S004,F,False,False,True
STU01412,Jamie,Young,0,S004,F,False,False,True
STU01413,Jamie,Smith,5,S004,M,False,True,True
STU01414,Kai,Garcia,2,S004,M,False,False,True
STU01415,Micah,Thomas,2,S004,M,False,False,True
STU01416,Noa,Patel,1,S004,F,False,False,False
STU01417,Emery,Hill,4,S004,M,False,False,True
STU01418,Micah,Anderson,1,S004,M,False,False,True
STU01419,Quinn,Hill,0,S004,M,False,False,True
STU01420,Jamie,Thomas,1,S004,M,False,False,True
STU01421,Riley,Walker,4,S004,M,False,False,True
STU01422,Avery,Wilson,3,S004,M,False,False,False
STU01423,Reese,Young,3,S004,F,False,False,False
STU01424,Rowan,Smith,1,S004,M,False,False,False
STU01425,Jordan,Davis,2,S004,M,False,False,False
STU01426,Skyler,Khan,4,S004,F,False,False,True
STU01427,Reese,Thomas,2,S004,F,False,False,True
STU01428,Avery,Khan,0,S004,M,False,False,True
STU01429,Quinn,Rivera,0,S004,F,False,False,False
STU01430,Kai,Anderson,4,S004,F,True,False,False
STU01431,Sage,Lopez,4,S004,F,False,False,True
STU01432,Parker,Nguyen,0,S004,F,True,False,True
STU01433,Finley,Nguyen,0,S004,M,False,False,True
STU01434,Riley,Lopez,4,S004,M,True,False,True
STU01435,Morgan,Kim,2,S004,M,False,False,True
STU01436,Harper,Smith,4,S004,F,False,False,True
STU01437,Parker,Walker,4,S004,F,False,False,False
STU01438,Emery,Hill,1,S004,F,False,False,True
STU01439,Devon,Young,0,S004,F,False,False,False
STU01440,Kai,Hill,5,S004,M,True,False,True
STU01441,Harper,Thomas,3,S004,M,False,False,True
STU01442,Quinn,Johnson,2,S004,F,True,False,True
STU01443,Reese,Rivera,0,S004,F,False,False,True
STU01444,Kai,Patel,0,S004,F,False,False,True
STU01445,Harper,Patel,0,S004,M,False,False,True
STU01446,Micah,Kim,3,S004,M,False,False,False
STU01447,Jordan,Anderson,0,S004,M,False,False,True
STU01448,Skyler,Young,5,S004,F,False,False,False
STU01449,Casey,Smith,2,S004,M,False,True,True
STU01450,Devon,Anderson,4,S004,F,False,True,False
STU01451,Micah,Chen,4,S004,M,False,False,True
STU01452,Riley,Walker,5,S004,M,False,False,True
STU01453,Noa,Thomas,4,S004,M,False,False,False
STU01454,Quinn,Garcia,5,S004,M,True,False,True
STU01455,Sage,Johnson,2,S004,M,False,False,True
STU01456,Rowan,Nguyen,1,S004,M,False,False,False
STU01457,Logan,Smith,2,S004,M,False,False,True
STU01458,Morgan,Nguyen,3,S004,F,False,False,True
STU01459,Finley,Thomas,3,S004,F,False,False,True
STU01460,Kai,Martinez,1,S004,F,False,False,False
STU01461,Reese,Thomas,0,S004,M,False,True,False
STU01462,Kai,Davis,2,S004,M,True,False,True
STU01463,Rowan,Wilson,0,S004,F,False,False,False
STU01464,Morgan,Hill,5,S004,M,False,False,False
STU01465,Noa,Rivera,5,S004,M,False,False,True
STU01466,Micah,Khan,4,S004,M,False,False,False
STU01467,Kai,Davis,3,S004,F,True,False,True
STU01468,Quinn,Hill,5,S004,F,False,False,True
STU01469,Parker,Garcia,4,S004,F,False,False,False
STU01470,Finley,Patel,2,S004,M,True,False,True
STU01471,Logan,Walker,3,S004,F,False,True,True
STU01472,Jamie,Garcia,5,S004,F,False,True,False
STU01473,Jordan,Chen,2,S004,F,False,False,True
STU01474,Sage,Khan,3,S004,M,False,True,True
STU01475,Logan,Johnson,5,S004,M,False,False,False
STU01476,Casey,Khan,3,S004,F,False,False,True
STU01477,Devon,Lopez,1,S004,F,False,False,True
STU01478,Noa,Young,4,S004,F,False,False,False
STU01479,Rowan,Young,5,S004,M,False,False,True
STU01480,Jordan,Davis,3,S004,M,True,False,True
STU01481,Quinn,Kim,0,S004,F,False,False,False
STU01482,Noa,Kim,1,S004,F,False,True,True
STU01483,Emery,Thomas,1,S004,M,False,False,False
STU01484,Finley,Patel,3,S004,F,False,False,False
STU01485,Morgan,Lopez,1,S004,F,False,False,False
STU01486,Micah,Patel,1,S004,F,False,False,False
STU01487,Emery,Johnson,1,S004,M,False,False,False
STU01488,Quinn,Brown,0,S004,F,False,False,True
STU01489,Devon,Smith,3,S004,F,False,False,False
STU01490,Casey,Thomas,5,S004,M,True,False,False
STU01491,Emery,Khan,0,S004,F,False,False,True
STU01492,Casey,Hill,3,S004,F,False,False,True
STU01493,Devon,Thomas,4,S004,M,False,False,False
STU01494,Kai,Thomas,2,S004,M,False,True,False
STU01495,Reese,Smith,0,S004,M,False,False,True
STU01496,Riley,Young,2,S004,F,True,False,True
STU01497,Noa,Davis,0,S004,F,False,False,False
STU01498,Noa,Walker,3,S004,F,False,False,False
STU01499,Devon,Walker,4,S004,M,False,False,False
STU01500,Devon,Johnson,0,S004,F,True,False,True
STU01501,Devon,Smith,3,S004,M,False,False,True
STU01502,Emery,Rivera,0,S004,F,False,False,True
STU01503,Jordan,Rivera,0,S004,M,False,False,False
STU01504,Parker,Johnson,4,S004,M,False,False,True
STU01505,Parker,Khan,1,S004,F,False,False,False
STU01506,Kai,Young,4,S004,F,False,False,True
STU01507,Emery,Wilson,0,S004,F,False,False,True
STU01508,Jamie,Patel,0,S004,M,False,False,True
STU01509,Harper,Rivera,2,S004,M,False,True,True
STU01510,Parker,Khan,2,S004,F,False,False,False
STU01511,Riley,Martinez,4,S004,M,False,False,False
STU01512,Quinn,Lopez,4,S004,F,False,False,False
STU01513,Noa,Garcia,2,S004,F,False,True,False
STU01514,Noa,Garcia,5,S004,M,False,False,False
STU01515,Reese,Thomas,0,S004,F,False,False,True
STU01516,Jamie,Wilson,4,S004,F,False,False,True
STU01517,Rowan,Davis,0,S004,F,False,False,True
STU01518,Reese,Chen,4,S004,M,False,False,True
STU01519,Jordan,Khan,0,S004,M,False,False,False
STU01520,Finley,Rivera,5,S004,M,True,False,True
STU01521,Casey,Khan,4,S004,F,False,False,False
STU01522,Micah,Smith,5,S004,M,False,True,True
STU01523,Emery,Kim,2,S004,F,False,False,False
STU01524,Casey,Chen,1,S004,F,False,False,False
STU01525,Riley,Chen,1,S004,F,False,False,False
STU01526,Reese,Davis,1,S004,M,False,False,True
STU01527,Jamie,Davis,0,S004,M,False,False,False
STU01528,Micah,Rivera,0,S004,M,False,False,False
STU01529,Noa,Hill,4,S004,F,False,False,False
STU01530,Parker,Thomas,4,S004,M,False,False,True
STU01531,Logan,Thomas,1,S004,M,False,True,True
STU01532,Avery,Chen,5,S004,M,False,False,False
STU01533,Kai,Wilson,3,S004,M,False,True,True
STU01534,Sage,Walker,1,S004,M,False,False,True
STU01535,Kai,Davis,2,S004,F,False,False,True
STU01536,Sage,Davis,5,S004,M,True,False,False
STU01537,Riley,Lopez,1,S004,M,True,False,False
STU01538,Emery,Johnson,4,S004,F,False,False,False
STU01539,Reese,Nguyen,4,S004,M,False,False,False
STU01540,Reese,Lee,5,S004,F,False,False,True
STU01541,Rowan,Patel,1,S004,F,True,False,True
STU01542,Emery,Rivera,4,S004,F,False,False,True
STU01543,Casey,Wilson,4,S004,M,False,False,False
STU01544,Kai,Garcia,4,S004,M,False,False,False
STU01545,Rowan,Nguyen,5,S004,M,False,False,False
STU01546,Avery,Wilson,5,S004,F,True,False,True
STU01547,Reese,Davis,5,S004,F,False,False,False
STU01548,Emery,Walker,4,S004,F,False,False,False
STU01549,Devon,Nguyen,3,S004,M,False,False,True
STU01550,Sage,Anderson,3,S004,F,False,False,True
STU01551,Logan,Nguyen,0,S004,M,False,False,False
STU01552,Rowan,Nguyen,4,S004,F,False,False,True
STU01553,Riley,Patel,4,S004,F,False,False,True
STU01554,Quinn,Lopez,5,S004,M,False,False,False
STU01555,Reese,Young,5,S004,M,False,False,False
STU01556,Reese,Khan,4,S004,M,True,False,False
STU01557,Quinn,Young,2,S004,F,False,False,True
STU01558,Reese,Davis,5,S004,F,False,False,False
STU01559,Kai,Brown,1,S004,M,False,False,False
STU01560,Morgan,Lee,3,S004,F,False,False,True
